Centralia_C01	Centralia_C02	Centralia_C03	Centralia_C04	Centralia_C05	Centralia_C06	Centralia_C07	Centralia_C08	Centralia_C09	Centralia_C10	Centralia_C11	Centralia_C12	Centralia_C13	Centralia_C14	Centralia_C15	Centralia_C16	Centralia_C17	Centralia_C18
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__;g__	0.000122584	0.000213387	1.82E-05	2.72E-05	7.72E-05	9.08E-06	3.18E-05	0.000667402	6.81E-05	4.09E-05	9.08E-06	3.63E-05	8.17E-05	4.54E-05	1.82E-05	6.36E-05	0.000335971	4.54E-05
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;Other;Other	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	9.08E-05	8.17E-05	9.08E-06	3.18E-05	9.08E-06	4.54E-06	3.63E-05	0.000127124	3.63E-05	1.36E-05	2.72E-05	0	5.45E-05	4.54E-06	4.54E-05	1.36E-05	0.000317811	4.54E-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__AKIW874;g__	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__	0	0	0	0	0	0	0	0.000167986	0	0	0	0	0	0	0	0	6.81E-05	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__	0	0	0	9.08E-06	0	9.08E-06	0	1.82E-05	0	0	0	0	4.54E-06	0	0	9.08E-06	2.27E-05	3.18E-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13;g__	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__;f__;g__	4.54E-06	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	0.000217927	0.001125957	0.000154365	0.000531198	0.000104423	0.000585679	0.000449475	0.000481256	0.002033988	0.000522117	0.00121676	1.36E-05	3.18E-05	0.000217927	0.000158905	0.000785446	0.001266702	0.000249708
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__	0.013983665	0.03493192	0.012458174	0.024494114	0.014855373	0.020140109	0.020575964	0.003296149	0.000267869	0.024062799	0.029856032	0.00029965	0.000167986	0.002524324	0.001166819	0.0114321	0.008090549	0.020439759
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	2.27E-05	7.26E-05	0	0	9.08E-06	0	1.36E-05	0	0	2.72E-05	4.54E-06	9.08E-06	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	4.09E-05	1.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__N09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella	0	4.54E-06	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinospicaceae;g__	0.001293943	0.004195099	0.00028603	0.000694643	0.000967052	0.00241082	0.001234921	0.000104423	0.000553898	0.000385913	0.007064475	0.000676482	0	0.000227008	4.54E-05	0.000136205	0.000626541	0.001466469
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;Other	0.000149825	1.82E-05	2.72E-05	3.63E-05	9.08E-06	4.09E-05	2.27E-05	0	0.001525491	2.72E-05	0.00059022	0	4.54E-06	4.54E-05	4.09E-05	0.000113504	1.82E-05	7.72E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__	1.82E-05	3.63E-05	1.82E-05	1.36E-05	2.72E-05	1.82E-05	0	0	0.00029057	0	0.000108964	4.54E-06	0	0.000118044	9.08E-06	9.08E-06	8.63E-05	4.99E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Actinokineospora	0	0	0	9.08E-06	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Kibdelosporangium	1.36E-05	1.82E-05	0	0	4.54E-06	1.82E-05	0	9.08E-06	0.000158905	0	4.99E-05	0	0	9.08E-06	0	0	0	4.54E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Kutzneria	7.72E-05	0	9.08E-06	1.36E-05	2.27E-05	4.54E-06	9.08E-06	4.54E-06	4.09E-05	0	0.000181606	3.63E-05	3.18E-05	5.45E-05	0.000186146	0	0.000118044	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Lentzea	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	9.08E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Saccharothrix	0	0	0	0	0	0	0	0	4.54E-06	0	1.82E-05	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae;Other	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bogoriellaceae;g__Georgenia	0	0	0	0	0	0	9.08E-06	0	0	9.08E-06	9.08E-06	0	0	0	0	4.54E-06	0	4.54E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium	0	0	0	0	9.08E-06	0	0	0	3.18E-05	0	0	0	0	0	4.54E-06	0	0	4.54E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;Other	5.45E-05	0	1.82E-05	4.54E-06	0	0	0	1.36E-05	0	0	0	0	0	0	1.36E-05	1.36E-05	9.08E-06	4.54E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas	3.18E-05	0.000108964	3.63E-05	4.09E-05	4.99E-05	1.82E-05	4.54E-06	0.000190686	9.08E-06	2.72E-05	0	0	3.18E-05	1.82E-05	6.81E-05	1.36E-05	0.000140745	5.90E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Demequina	2.72E-05	4.54E-05	4.54E-06	0	0	0	0	0	0	0	0	0	4.09E-05	0	4.54E-06	0	2.27E-05	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Oerskovia	4.54E-06	2.72E-05	3.18E-05	0	0	0	0	0	9.08E-06	0	9.08E-06	0	1.36E-05	0	0	9.08E-06	4.09E-05	4.54E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	0.000195226	0.00360034	0.000622001	9.08E-06	6.81E-05	2.72E-05	2.72E-05	3.63E-05	5.90E-05	2.27E-05	0	1.36E-05	4.09E-05	2.27E-05	3.63E-05	1.82E-05	4.54E-06	5.45E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae;g__	0	0	0	0	0	0	0	4.54E-06	0	1.36E-05	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;Other	0	2.27E-05	0	0	0	0	0	0	2.27E-05	0	0	0	0	0	0	0	9.08E-06	3.18E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium	0	0	0	0	0	0	0	0	4.54E-05	0	0	0	0	2.27E-05	0	0	9.08E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae;g__Dermacoccus	4.54E-06	0	0	0	0	0	0	9.08E-06	1.36E-05	7.26E-05	0	0	0	0	1.82E-05	0	1.36E-05	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;Other	1.36E-05	9.08E-06	4.54E-05	0	4.54E-06	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;g__Dietzia	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;Other	0	0	0	9.08E-06	0	0	0	0	0	4.54E-06	9.08E-06	9.08E-06	0	4.54E-06	1.82E-05	9.08E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;g__	0.000267869	0.00030419	0.000231548	0.000458555	0.000167986	0.000422234	0.000326891	0.000426774	0.000140745	0.000440395	0.001021534	0	3.63E-05	0.000258789	0.000276949	0.000535738	0.001112337	0.000376833
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;g__Frankia	9.08E-06	4.54E-06	0	3.18E-05	4.54E-06	9.08E-06	0	5.90E-05	0	0	1.36E-05	0	0	0	4.54E-06	2.72E-05	2.72E-05	3.63E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;Other	0	0	0	0	0	0	0	0	4.54E-05	0	0	0	9.08E-06	0	0	0	0	2.27E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__	3.18E-05	8.63E-05	2.72E-05	0	1.82E-05	0	9.08E-06	0.000145285	2.72E-05	9.08E-06	0	0	8.63E-05	4.99E-05	4.54E-05	9.08E-06	2.72E-05	4.09E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Geodermatophilus	0	4.54E-06	0	0	4.54E-06	0	0	4.54E-06	1.82E-05	5.90E-05	2.27E-05	1.36E-05	6.36E-05	4.54E-06	9.08E-06	9.08E-06	2.27E-05	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Modestobacter	2.27E-05	4.54E-06	2.72E-05	2.27E-05	1.36E-05	1.36E-05	0	0	0.000217927	5.90E-05	4.54E-06	0	3.63E-05	1.82E-05	9.08E-06	0.000122584	2.27E-05	4.09E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Glycomycetaceae;g__Glycomyces	3.63E-05	1.36E-05	0	9.08E-06	3.18E-05	0	0	4.54E-06	2.27E-05	1.36E-05	0	9.08E-06	2.27E-05	0	4.54E-06	9.08E-06	9.08E-06	1.36E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;Other	0.000158905	0.000113504	6.81E-05	1.36E-05	4.99E-05	9.08E-06	9.08E-06	0.000490336	0.000254248	0.000108964	3.18E-05	5.90E-05	0.000122584	5.45E-05	0.000113504	8.17E-05	0.001144118	0.000104423
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__	3.63E-05	4.99E-05	2.27E-05	4.54E-06	9.08E-06	4.54E-06	4.54E-06	8.63E-05	0.000862629	1.36E-05	8.63E-05	0	2.27E-05	4.54E-06	5.90E-05	0	0.000254248	9.08E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Janibacter	1.36E-05	9.08E-06	0	9.08E-06	0	0	0	3.18E-05	1.82E-05	0	4.54E-06	0	1.36E-05	4.54E-06	0	4.54E-06	0.000154365	9.08E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	0	4.54E-06	0	4.54E-06	0	0	0	4.54E-06	0	0	0	0	2.27E-05	0	0	0	2.72E-05	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Kytococcus	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Oryzihumus	0	0	0	0	0	0	0	4.54E-06	0	9.08E-06	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Phycicoccus	0.000276949	0.000204307	7.26E-05	2.27E-05	9.53E-05	1.36E-05	4.54E-05	0.000127124	7.26E-05	5.45E-05	4.54E-06	2.72E-05	0.000204307	9.08E-05	8.17E-05	2.72E-05	0.00029965	0.000131664
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Terracoccus	3.63E-05	4.09E-05	9.08E-06	9.08E-06	3.18E-05	0	1.36E-05	0.000108964	0.000127124	0	4.54E-06	0	8.17E-05	0	4.54E-06	2.27E-05	0.000140745	9.08E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Tetrasphaera	0	4.54E-06	0	0	9.08E-06	0	0	1.82E-05	0	0	0	0	0	0	0	0	4.54E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;Other	0	0	0	1.36E-05	0	4.54E-06	0	3.18E-05	0	0	0	0	4.54E-06	0	0	9.08E-06	8.63E-05	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__	2.27E-05	0	0.000167986	0.000177066	0	0.000145285	9.08E-06	0.000204307	1.82E-05	4.54E-06	1.36E-05	0	0	0	9.08E-06	4.54E-06	0.000658322	2.72E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus	0	0	0	0	0	0	0	0	9.08E-06	0	0	0	0	0	0	0	2.27E-05	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;Other	2.27E-05	0.000118044	7.26E-05	4.54E-05	4.54E-06	0.000340511	5.90E-05	0.000127124	5.90E-05	8.63E-05	0.000118044	4.54E-06	4.54E-05	3.18E-05	4.99E-05	4.09E-05	5.45E-05	5.45E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	0.000113504	0.000213387	5.90E-05	8.63E-05	6.81E-05	4.99E-05	1.82E-05	0.000472176	0.00060384	0.000426774	0.000267869	4.09E-05	5.90E-05	4.99E-05	0.000245168	2.27E-05	0.000190686	0.000113504
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agromyces	1.82E-05	0	0	0	0	0	1.36E-05	7.26E-05	1.36E-05	3.63E-05	4.54E-06	0	4.54E-05	2.72E-05	3.18E-05	1.36E-05	1.36E-05	6.81E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Cryobacterium	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Cryocola	0	0	1.82E-05	4.54E-06	0	5.90E-05	0	1.82E-05	1.36E-05	0	2.72E-05	0	0	0	0	9.08E-06	4.54E-06	0.000208847
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium	0	9.08E-06	0	0	0	0	0	0	0.000404073	5.45E-05	9.08E-06	4.54E-06	4.54E-06	0	1.82E-05	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Frigoribacterium	4.54E-06	1.82E-05	1.82E-05	4.54E-06	0	4.54E-06	1.36E-05	4.54E-06	8.17E-05	0	0	1.36E-05	3.18E-05	0	1.82E-05	4.54E-06	1.36E-05	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter	0	4.54E-06	0	0	0	0	0	0	4.54E-05	0	0	0	0	0	4.54E-06	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	0	1.36E-05	9.08E-06	1.36E-05	9.08E-06	0	0	9.08E-06	0	0	0	4.54E-06	4.54E-06	4.54E-06	4.54E-06	0	1.36E-05	4.54E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Mycetocola	0	0	9.08E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Rathayibacter	0	0	2.27E-05	0	0	0	9.08E-06	0	0	9.08E-06	0	0	4.54E-06	0	9.08E-06	4.54E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium	0	1.36E-05	0	5.45E-05	4.54E-06	0.000118044	2.72E-05	5.90E-05	4.99E-05	0	9.08E-06	0	9.08E-06	9.08E-06	2.27E-05	0	0.00029057	0.000113504
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;Other	2.27E-05	4.54E-05	0	0	4.54E-06	0	4.54E-06	4.54E-06	2.27E-05	9.08E-06	4.54E-06	0	1.36E-05	0	4.54E-06	4.54E-06	9.08E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	0.000681023	0.000490336	0.002142951	0.000190686	0.000236088	5.45E-05	0.000503957	0.002665069	0.001253082	8.17E-05	0.000358672	8.63E-05	0.000417694	0.000131664	0.00059022	0.000186146	0.000930731	0.000385913
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	5.90E-05	8.17E-05	7.72E-05	4.54E-06	5.90E-05	0	1.36E-05	5.90E-05	8.63E-05	3.18E-05	2.27E-05	4.54E-06	1.36E-05	2.27E-05	4.54E-06	4.54E-06	8.63E-05	0.000113504
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	4.54E-06	0	5.90E-05	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	4.09E-05	0	0	1.36E-05	0	0	4.54E-06	0	0.000367752	0	4.54E-06	0	0	0	9.08E-06	0	4.54E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	9.53E-05	4.09E-05	8.17E-05	3.63E-05	2.27E-05	0	4.54E-06	4.54E-05	2.72E-05	4.09E-05	0	1.36E-05	4.09E-05	0	1.36E-05	0	1.36E-05	4.54E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia	0	0	0	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Renibacterium	9.08E-06	9.08E-06	0	4.54E-06	4.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0	4.54E-05	3.63E-05	0	0	0	9.08E-06	0	0	9.08E-06	0	0	4.54E-06	0	4.54E-06	1.36E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Sinomonas	0.000199767	0	0	1.36E-05	4.54E-06	4.54E-06	9.08E-06	4.54E-06	0.008367498	1.36E-05	0.000113504	0	0	0	9.08E-06	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;Other	0.000149825	3.63E-05	1.82E-05	0.000118044	2.27E-05	0.000172526	0.000118044	0.000503957	9.08E-06	3.63E-05	0.000108964	0	7.72E-05	9.53E-05	0.000190686	0.000849008	0.001144118	3.63E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	0.001525491	7.72E-05	0.000258789	0.000399533	8.17E-05	0.000322351	6.36E-05	0.00120314	7.72E-05	0.000104423	0.000145285	4.54E-06	0.00029057	0.000208847	0.000245168	0.00088987	0.002519784	0.000131664
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Actinocatenispora	0	0	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	2.27E-05	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Actinoplanes	0	0	0.000122584	0.000154365	0	0.000131664	0	4.54E-06	0	1.36E-05	9.08E-06	0	1.36E-05	0	4.99E-05	1.82E-05	6.81E-05	9.08E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Catellatospora	4.54E-06	7.26E-05	0	9.08E-06	4.54E-06	0	4.54E-06	0.00028603	9.08E-06	0	0	0	1.82E-05	1.82E-05	9.08E-06	0.00029511	0.000227008	9.08E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Couchioplanes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Dactylosporangium	4.09E-05	0	0	3.63E-05	1.36E-05	0.000154365	9.08E-06	0.000558439	9.08E-06	9.08E-06	9.53E-05	4.54E-06	9.08E-06	9.08E-06	1.36E-05	0.00029057	0.000399533	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Micromonospora	0	0	0	4.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.08E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Pilimelia	0	4.54E-06	4.54E-06	1.36E-05	1.36E-05	0	0	0.000245168	9.08E-06	0	0	0	1.36E-05	1.36E-05	9.08E-06	1.36E-05	0.000131664	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Virgisporangium	3.63E-05	0.000163445	1.82E-05	4.54E-06	4.09E-05	0	0	0.00028603	2.27E-05	2.27E-05	9.08E-06	0	8.17E-05	5.90E-05	1.36E-05	8.63E-05	0.000163445	6.36E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium	0.000994293	0.003677522	0.000254248	0.000422234	0.000422234	0.001057855	0.000985213	0.001039695	5.45E-05	0.003382412	0.005666108	8.17E-05	0.000399533	0.002519784	0.000676482	0.002987419	0.001997666	0.00181606
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae;g__	1.36E-05	1.36E-05	2.27E-05	7.72E-05	4.54E-06	4.54E-06	3.63E-05	0.000726424	4.54E-06	9.08E-06	0	0	0	0	0	0	0.001321184	9.53E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;Other	0	0	0	4.54E-06	1.36E-05	0	0	2.27E-05	0	0	0	0	4.99E-05	0	0	0	0.000113504	1.82E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__	9.08E-06	1.82E-05	0	0	0	0	1.36E-05	0	9.08E-06	0	9.08E-06	0	0	0	0	0	0.000177066	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Nocardia	2.27E-05	0.000335971	1.82E-05	3.18E-05	6.36E-05	0	8.63E-05	1.36E-05	9.08E-06	0	4.99E-05	4.54E-06	0	7.72E-05	1.82E-05	2.72E-05	4.99E-05	5.45E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	1.82E-05	5.90E-05	0	0	0	1.36E-05	1.82E-05	3.63E-05	4.54E-06	0	4.54E-06	9.08E-06	1.36E-05	0	1.36E-05	0	0.000127124	2.27E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other	4.54E-06	9.08E-06	0	0	0	0	4.54E-06	1.36E-05	0	4.54E-06	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	0.000322351	0.000281489	0.00029057	4.54E-05	9.53E-05	2.27E-05	7.26E-05	0.000835388	0.000154365	0.000158905	2.72E-05	7.26E-05	0.000494876	6.36E-05	0.000154365	0.000249708	0.001407447	0.000340511
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium	0	0	0	0	0	0	0	2.72E-05	0	0	0	4.54E-06	5.90E-05	0	0	0	0.000149825	9.08E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	6.81E-05	0.000154365	3.18E-05	1.36E-05	4.54E-05	3.63E-05	3.18E-05	0.000199767	3.18E-05	4.54E-06	1.82E-05	3.18E-05	3.63E-05	9.08E-05	9.08E-06	2.27E-05	0.000535738	4.09E-05
